id,date,intro,title
JgBsZLhaevevLHnmTxqNzH,"Fri, Feb 03 2017. 07 47 PM","Amazon is likely to invest about Rs3,400 crore for the purpose; its application is being considered by the commerce and industry ministry","Amazon seeks nod to sell online food products produced, manufactured in India"
BY9RCUQOkNAPnxvKkLgg1I,"Fri, Feb 03 2017. 12 36 PM",Wilful defaulter Vijay Mallya claims that he is being made a pawn in a political game between the ruling BJP-led NDA and the Congress-led UPA ,"Vijay Mallya slams CBI, ED on Twitter for hounding him on trumped-up charges"
54hs1Tu1BnOPwTRwjFxHIK,"Thu, Feb 02 2017. 12 48 PM",The incentives seek to support energy security and climate change goals of the country,Budget 2017: Income tax break for carbon trading and strategic oil reserves
jmeTMQYkdO9HHoktcPSSgK,"Wed, Feb 01 2017. 02 37 PM","In his budget speech, Arun Jaitley said full electrification of 18,452 villages identified in 2015 will be achieved by 1 March  2018",Union Budget 2017: Arun Jaitley focuses on clean power and energy security
nf3LB5dldgOdAN6MywzJpN,"Thu, Feb 02 2017. 02 38 AM","Oil subsidy allocation may be slightly on the conservative side to meet industry needs for 2017-18, but there is a risk if the increase in oil prices is more than anticipated","Budget 2017: No big-bang measures in energy sector, but directionally positive"
5WEUiqSVHpsxzpRRrHsOfP,"Wed, Feb 01 2017. 03 44 PM",The Indian governments move comes in the backdrop of concerns articulated over rising oil prices presenting a challenge to the countrys growth,Budget 2017: India aims to create its own ExxonMobil
NVBQTnefQ6DoKeJ0rO0iyI,"Tue, Jan 31 2017. 08 37 PM",Economic Survey 2017 points to failure rate of interoperable online transactions between different banks was 56%almost double that of the failure rate of intra-bank transactions,Big banks may be declining digital transactions involving smaller banks: Economic Survey
hnxkgysQtCI6JR71e9KVOL,"Fri, Feb 03 2017. 02 48 PM",Reserve Bank of India will hold its next monetary policy meet on 8 February,RBI may go for 25 bps repo rate cut next week: Deutsche Bank
JpoEIClEkdPaEZ7Cz9CSlK,"Fri, Feb 03 2017. 08 10 AM",Foreign brokerages cheer that the govt adopted a balanced approach in the budget  ,Union Budget 2017: How foreign brokerages view Arun Jaitleys proposals
r8DNSqB9GJ4BWVJh3WFR4N,"Fri, Feb 03 2017. 01 57 AM","The plan to issue electoral bonds for political funding, as announced by Arun Jaitley in his budget speech, is seen as yet another attempt by govt to step on RBIs turf",Union Budget 2017s electoral bond proposal raises thorny questions for RBI
hnxkgysQtCI6JR71e9KVOL,"Fri, Feb 03 2017. 02 48 PM",Reserve Bank of India will hold its next monetary policy meet on 8 February,RBI may go for 25 bps repo rate cut next week: Deutsche Bank
JpoEIClEkdPaEZ7Cz9CSlK,"Fri, Feb 03 2017. 08 10 AM",Foreign brokerages cheer that the govt adopted a balanced approach in the budget  ,Union Budget 2017: How foreign brokerages view Arun Jaitleys proposals
r8DNSqB9GJ4BWVJh3WFR4N,"Fri, Feb 03 2017. 01 57 AM","The plan to issue electoral bonds for political funding, as announced by Arun Jaitley in his budget speech, is seen as yet another attempt by govt to step on RBIs turf",Union Budget 2017s electoral bond proposal raises thorny questions for RBI
jHktyYNJiCa2W9jLsH8W2N,"Fri, Feb 03 2017. 10 17 PM","United Breweries Holdings sought a one-month extension for filing its December quarter results, citing recent CBI raids on its Bengaluru office",UB Holdings seeks extension to file Q3 results
bu0HSMmoKYe64r5MFnVGHO,"Fri, Feb 03 2017. 09 52 PM","The DGCA took action against 422 pilots and crew members, up from 275 in 2015","Air safety violations by pilots, crew jumped 53% in 2016: DGCA"
FKlz91FM5Xjldg3rKBjXcN,"Fri, Feb 03 2017. 06 10 PM","Jindal Steel is seeking to value the asset, located in Tamnar in Chhattisgarh, at more than Rs10,000 crore, people with knowledge of the matter said",Jindal Steel and Power in talks to sell Chhattisgarh power plant for over $1.5 billion
H9Uevgb4Dcmqk9wm11Q5GO,"Fri, Feb 03 2017. 08 24 PM","In 2015-16, a total of 5,097 companies incurred a corporate social responsibility expenditure of Rs9,822.30 crore with private sector accounting for the major chunk","Companies spent over Rs18,600 crore towards CSR in 2 years"
JgBsZLhaevevLHnmTxqNzH,"Fri, Feb 03 2017. 07 47 PM","Amazon is likely to invest about Rs3,400 crore for the purpose; its application is being considered by the commerce and industry ministry","Amazon seeks nod to sell online food products produced, manufactured in India"
BY9RCUQOkNAPnxvKkLgg1I,"Fri, Feb 03 2017. 12 36 PM",Wilful defaulter Vijay Mallya claims that he is being made a pawn in a political game between the ruling BJP-led NDA and the Congress-led UPA ,"Vijay Mallya slams CBI, ED on Twitter for hounding him on trumped-up charges"
vl8B1EwUpNxFwfFFOqSLdO,"Fri, Feb 03 2017. 02 34 PM","Amazon is encouraged by its progress in India so far and the response it has received from consumers, says the worlds largest online retailer CFO Brian Olsavsky ","Amazon likely to ramp up investments in India, despite drag on profits"
eokVM94g0SpP1h72Lt1VFO,"Sat, Feb 04 2017. 12 41 AM",Titan MD Bhaskar Bhat on integrating brands such as CaratLane  and why he expects the jewellery business to get a boost from demonetisation,"Titan will maintain current growth rate over two years, says Bhaskar Bhat"
DBVRbvmx2k9tRiQ01r8jRM,"Sat, Feb 04 2017. 12 08 AM",Strides Shasun  says it will retain its consumer-facing formulations business in regulated and emerging markets and carve out its B2B operations,Strides Shasun plans to de-merge API business into separate listed entity
Lj4zxwowtMTZ4vPEBSVl8M,"Fri, Feb 03 2017. 11 37 PM","Delhi high court ordered the appointment of a liquidator in a plea by Astro Entertainment, which asked for a court-appointed liquidator to wind up the now defunct AskMe.com",Delhi high court appoints provisional liquidator for AskMe.com
jHktyYNJiCa2W9jLsH8W2N,"Fri, Feb 03 2017. 10 17 PM","United Breweries Holdings sought a one-month extension for filing its December quarter results, citing recent CBI raids on its Bengaluru office",UB Holdings seeks extension to file Q3 results
bu0HSMmoKYe64r5MFnVGHO,"Fri, Feb 03 2017. 09 52 PM","The DGCA took action against 422 pilots and crew members, up from 275 in 2015","Air safety violations by pilots, crew jumped 53% in 2016: DGCA"
FKlz91FM5Xjldg3rKBjXcN,"Fri, Feb 03 2017. 06 10 PM","Jindal Steel is seeking to value the asset, located in Tamnar in Chhattisgarh, at more than Rs10,000 crore, people with knowledge of the matter said",Jindal Steel and Power in talks to sell Chhattisgarh power plant for over $1.5 billion
H9Uevgb4Dcmqk9wm11Q5GO,"Fri, Feb 03 2017. 08 24 PM","In 2015-16, a total of 5,097 companies incurred a corporate social responsibility expenditure of Rs9,822.30 crore with private sector accounting for the major chunk","Companies spent over Rs18,600 crore towards CSR in 2 years"
H9Uevgb4Dcmqk9wm11Q5GO,"Fri, Feb 03 2017. 08 24 PM","In 2015-16, a total of 5,097 companies incurred a corporate social responsibility expenditure of Rs9,822.30 crore with private sector accounting for the major chunk","Companies spent over Rs18,600 crore towards CSR in 2 years"
JgBsZLhaevevLHnmTxqNzH,"Fri, Feb 03 2017. 07 47 PM","Amazon is likely to invest about Rs3,400 crore for the purpose; its application is being considered by the commerce and industry ministry","Amazon seeks nod to sell online food products produced, manufactured in India"
BY9RCUQOkNAPnxvKkLgg1I,"Fri, Feb 03 2017. 12 36 PM",Wilful defaulter Vijay Mallya claims that he is being made a pawn in a political game between the ruling BJP-led NDA and the Congress-led UPA ,"Vijay Mallya slams CBI, ED on Twitter for hounding him on trumped-up charges"
nf3LB5dldgOdAN6MywzJpN,"Thu, Feb 02 2017. 02 38 AM","Oil subsidy allocation may be slightly on the conservative side to meet industry needs for 2017-18, but there is a risk if the increase in oil prices is more than anticipated","Budget 2017: No big-bang measures in energy sector, but directionally positive"
5WEUiqSVHpsxzpRRrHsOfP,"Wed, Feb 01 2017. 03 44 PM",The Indian governments move comes in the backdrop of concerns articulated over rising oil prices presenting a challenge to the countrys growth,Budget 2017: India aims to create its own ExxonMobil
JgBsZLhaevevLHnmTxqNzH,"Fri, Feb 03 2017. 07 47 PM","Amazon is likely to invest about Rs3,400 crore for the purpose; its application is being considered by the commerce and industry ministry","Amazon seeks nod to sell online food products produced, manufactured in India"
BY9RCUQOkNAPnxvKkLgg1I,"Fri, Feb 03 2017. 12 36 PM",Wilful defaulter Vijay Mallya claims that he is being made a pawn in a political game between the ruling BJP-led NDA and the Congress-led UPA ,"Vijay Mallya slams CBI, ED on Twitter for hounding him on trumped-up charges"
rdXEVhHTfMTF32v0v4BE8K,"Sat, Feb 04 2017. 12 07 PM",Centre says the cleaning operation in Chennai oil spill will be finished in a couple of days as a total of 65 tonnes of sludge is removed and over 90% of work is completed,"Chennai oil spill: Over 90% of clean-up work over, says Centre"
BmIhXJ1A0UoE6r6J9TrgyK,"Fri, Feb 03 2017. 11 50 PM","Home-based solar systems or local energy units built with solar panels, batteries and computers will give rise to a new energy infrastructure that will become mainstream",Renewables: the future is here
JzVEaqQ80n0gMEu7c8C0TJ,"Fri, Feb 03 2017. 02 48 AM",Power minister Piyush Goyal says the provision for budgetary support will be invoked as a last resort as it was vital for hydropower projects to be self sustaining,Revival package for stalled hydropower projects soon: Piyush Goyal
7pfJ8awsAQPtaDSZjQ6SmK,"Fri, Feb 03 2017. 02 55 PM","Toshiba plans to withdraw from its lead role in projects to build nuclear plants in Britain and India, marking a retreat as it wrestles with an imminent multi-billion dollar writedown","Toshiba seeks exit from UK, India in nuclear retreat: report"
XPfj4gzdu400g2ZZok5RML,"Thu, Feb 02 2017. 04 07 PM",Brent crude prices were up 5 cents at $56.85 a barrel by 2.55pm after settling up $1.22 in the previous session,Oil prices steady after sharp rise in US stockpiles
fy5nTXrGWaQIIshcdz8jvL,"Thu, Feb 02 2017. 03 15 PM",The government will deploy flying camera drones to track renegades who for years have been extracting everything from sand to coal to iron ore without permits,Catching illegal sand men is key to make mining pay off in India 
54hs1Tu1BnOPwTRwjFxHIK,"Thu, Feb 02 2017. 12 48 PM",The incentives seek to support energy security and climate change goals of the country,Budget 2017: Income tax break for carbon trading and strategic oil reserves
jmeTMQYkdO9HHoktcPSSgK,"Wed, Feb 01 2017. 02 37 PM","In his budget speech, Arun Jaitley said full electrification of 18,452 villages identified in 2015 will be achieved by 1 March  2018",Union Budget 2017: Arun Jaitley focuses on clean power and energy security
nf3LB5dldgOdAN6MywzJpN,"Thu, Feb 02 2017. 02 38 AM","Oil subsidy allocation may be slightly on the conservative side to meet industry needs for 2017-18, but there is a risk if the increase in oil prices is more than anticipated","Budget 2017: No big-bang measures in energy sector, but directionally positive"
5WEUiqSVHpsxzpRRrHsOfP,"Wed, Feb 01 2017. 03 44 PM",The Indian governments move comes in the backdrop of concerns articulated over rising oil prices presenting a challenge to the countrys growth,Budget 2017: India aims to create its own ExxonMobil
FM4igHc8o3grCOYfbcBNsN,"Fri, Feb 03 2017. 11 16 PM","Robots will do all the dull, dirty and dangerous tasks and create a new wave in the economy with a million new things that were not possible earlier","India in 10 years: The bots are coming, and its good news"
dICH6HpmgPtDjzs7o6GDDO,"Fri, Feb 03 2017. 11 51 PM","The future of hacking from a techies lens looks very, very exciting","India in 10 years: Cyberspace, the new frontier"
lmpCzQpJJn6Euz2XHl3TnL,"Fri, Feb 03 2017. 11 51 PM",The next stage of innovation in computer science will be not just to make software run faster but also about how to get software to emulate more human-like traits and ultimately become truly trustworthy,The road ahead for AI: engendering trust
psv60lYz1cVu7RNt6nxxaO,"Fri, Feb 03 2017. 11 50 PM","To win in the next decade, the Indian IT industry may need, in some sense, to be an antithesis of the past. Past winning factors of cost, scale and predictability will need to pivot to value-based, agile and innovative",India in 10 years: The IT industry has an opportunity to shape global forces
HnLJMGAnPIJrYfubcpNyHL,"Fri, Feb 03 2017. 11 50 PM","While the idea of space-based business evolves, India is in the middle of a revolution as well. A new generation of entrepreneurs is backing itself to change the way we live and do business",India in 10 years: Starting the conversation on the business of space 
VEQiYvShbAn60CYbcPPWkN,"Fri, Feb 03 2017. 11 19 PM","With larger and more accessible markets, improving capital efficiency, more sectors of the economy becoming addressable and companies increasingly going global, each year of tech investing in India looks incrementally better",Democratization of technology is e-commerces gain
PcwYEh8eVsaqiknPEKqfqL,"Thu, Feb 02 2017. 07 40 PM",CEOs of Indias top IT firms will meet with US officials from 20 February to try and dissuade Trump from raising requirements under H1B visa reforms,H1B visa: Indian IT firms to plead case before Trump administration officials
vl8B1EwUpNxFwfFFOqSLdO,"Fri, Feb 03 2017. 02 34 PM","Amazon is encouraged by its progress in India so far and the response it has received from consumers, says the worlds largest online retailer CFO Brian Olsavsky ","Amazon likely to ramp up investments in India, despite drag on profits"
eokVM94g0SpP1h72Lt1VFO,"Sat, Feb 04 2017. 12 41 AM",Titan MD Bhaskar Bhat on integrating brands such as CaratLane  and why he expects the jewellery business to get a boost from demonetisation,"Titan will maintain current growth rate over two years, says Bhaskar Bhat"
DBVRbvmx2k9tRiQ01r8jRM,"Sat, Feb 04 2017. 12 08 AM",Strides Shasun  says it will retain its consumer-facing formulations business in regulated and emerging markets and carve out its B2B operations,Strides Shasun plans to de-merge API business into separate listed entity
Lj4zxwowtMTZ4vPEBSVl8M,"Fri, Feb 03 2017. 11 37 PM","Delhi high court ordered the appointment of a liquidator in a plea by Astro Entertainment, which asked for a court-appointed liquidator to wind up the now defunct AskMe.com",Delhi high court appoints provisional liquidator for AskMe.com
